OBSTRC_FCTR_CN,ALL_TOTAL_CO,MALE_RATE,FEMALE_RATE,ALL_N10S_RATE,ALL_N20S_RATE,ALL_N30S_RATE,ALL_N40S_RATE,ALL_N50S_RATE,REPRT_YEAR_CN,EXAMIN_COUNTRY_NM,CNTNTS_URL
"자국과의 정치?외교적 관계로 인해","4","2.90000","5.10000","2.70000","3.60000","5.70000","0.00000","0.00000","2021","미국","게임"
"기타","1","0.00000","1.70000","2.70000","0.00000","0.00000","0.00000","0.00000","2021","미국","게임"
"없음","23","21.90000","23.70000","27.00000","20.00000","20.80000","20.00000","33.30000","2021","미국","게임"
"다양하지 않은 사이즈","23","24.60000","21.40000","22.20000","22.20000","24.40000","22.20000","21.40000","2021","미국","패션"
"품질 대비 비싼 가격","12","8.20000","14.30000","19.40000","6.70000","14.60000","0.00000","7.10000","2021","미국","패션"
"자국과의 정치?외교적 관계로 인해","11","11.50000","10.70000","2.80000","17.80000","7.30000","22.20000","14.30000","2021","미국","패션"
"품질이 떨어짐","10","8.20000","11.90000","2.80000","13.30000","9.80000","11.10000","21.40000","2021","미국","패션"
"다양하지 않은 제품 종류?스타일","8","9.80000","7.10000","8.30000","6.70000","9.80000","22.20000","0.00000","2021","미국","패션"
"디자인이 별로여서","8","11.50000","4.80000","8.30000","8.90000","4.90000","11.10000","7.10000","2021","미국","패션"
"브랜드 이미지가 좋지 않아서","7","8.20000","6.00000","5.60000","6.70000","12.20000","0.00000","0.00000","2021","미국","패션"
"없음","21","18.00000","23.80000","30.60000","17.80000","17.10000","11.10000","28.60000","2021","미국","패션"
"품질 대비 비싼 가격","16","14.70000","16.20000","15.70000","23.30000","10.60000","11.10000","11.80000","2021","미국","뷰티"
"제품의 홍보가 지나치게 과장됨","10","13.20000","7.10000","9.80000","16.30000","4.30000","22.20000","0.00000","2021","미국","뷰티"
"제품 패키지 디자인이 별로여서","8","10.30000","7.10000","7.80000","7.00000","12.80000","11.10000","0.00000","2021","미국","뷰티"
"자국과의 정치?외교적 관계로 인해","8","14.70000","4.00000","5.90000","11.60000","6.40000","22.20000","5.90000","2021","미국","뷰티"
"품질이 떨어짐","7","7.40000","7.10000","5.90000","7.00000","8.50000","0.00000","11.80000","2021","미국","뷰티"
"한방 성분이 기호에 맞지 않아서","7","4.40000","9.10000","7.80000","0.00000","10.60000","0.00000","17.60000","2021","미국","뷰티"
"다양하지 않은 제품 종류?스타일","6","7.40000","5.10000","3.90000","4.70000","8.50000","11.10000","5.90000","2021","미국","뷰티"
"브랜드 이미지가 좋지 않아서","6","5.90000","6.10000","7.80000","2.30000","8.50000","11.10000","0.00000","2021","미국","뷰티"
"기타","1","0.00000","1.00000","0.00000","0.00000","2.10000","0.00000","0.00000","2021","미국","뷰티"
"없음","31","22.10000","37.40000","35.30000","27.90000","27.70000","11.10000","47.10000","2021","미국","뷰티"
"식사도구의 사용이 어려움","15","13.00000","17.60000","23.30000","16.50000","13.90000","5.60000","9.90000","2021","미국","한식"
"가성비가 좋지 않아서","14","12.40000","14.50000","13.70000","14.30000","16.50000","5.60000","11.10000","2021","미국","한식"
"좋아하는 맛과 향이 아니어서","12","10.20000","14.50000","13.70000","11.00000","12.70000","5.60000","13.60000","2021","미국","한식"
"반찬이 많아 식사하기 번거로움","12","11.90000","12.10000","13.70000","11.00000","8.90000","27.80000","11.10000","2021","미국","한식"
"제공하는 음식이 다양하지 않음","12","16.40000","6.70000","9.60000","22.00000","8.90000","11.10000","4.90000","2021","미국","한식"
"식당,직원의 위생?청결 상태가 좋지 않아서","6","5.10000","7.30000","6.80000","2.20000","11.40000","0.00000","6.20000","2021","미국","한식"
"불친절한 직원","6","6.80000","4.80000","5.50000","4.40000","7.60000","0.00000","7.40000","2021","미국","한식"
"자국과의 정치?외교적 관계로 인해","5","2.80000","7.30000","4.10000","6.60000","2.50000","16.70000","3.70000","2021","미국","한식"
"상차림?플레이팅?분위기가 마음에 들지 않아서","4","4.50000","3.00000","1.40000","5.50000","7.60000","0.00000","1.20000","2021","미국","한식"
"기타","15","16.90000","12.10000","8.20000","6.60000","10.10000","27.80000","30.90000","2021","미국","한식"
"한국어가 어렵고 생소함","19","17.70000","20.40000","19.10000","21.40000","15.50000","20.00000","20.00000","2021","브라질","TV 드라마"
"자막?더빙 통한 시청 불편함","10","11.50000","7.10000","4.30000","5.40000","17.20000","8.60000","13.30000","2021","브라질","TV 드라마"
"비용이 많이 듦","8","7.10000","8.20000","6.40000","8.90000","6.90000","11.40000","0.00000","2021","브라질","TV 드라마"
"한 회당 방영시간이 길어서","7","5.30000","9.20000","8.50000","3.60000","8.60000","8.60000","6.70000","2021","브라질","TV 드라마"
"어색한 배우들의 연기","7","8.00000","5.10000","12.80000","1.80000","8.60000","5.70000","0.00000","2021","브라질","TV 드라마"
"인터내셔널한 캐스팅이 없음","6","8.00000","4.10000","4.30000","5.40000","10.30000","2.90000","6.70000","2021","브라질","TV 드라마"
"소재,스토리,장르 등이 진부?획일적","5","6.20000","4.10000","2.10000","7.10000","6.90000","2.90000","6.70000","2021","브라질","TV 드라마"
"같은 배우가 타 작품에 반복적으로 출연해서","5","4.40000","6.10000","4.30000","8.90000","1.70000","5.70000","6.70000","2021","브라질","TV 드라마"
"에피소드 편수가 적음","5","5.30000","5.10000","4.30000","3.60000","5.20000","5.70000","13.30000","2021","브라질","TV 드라마"
"한국적인 색채가 강해서","4","6.20000","2.00000","2.10000","7.10000","3.40000","5.70000","0.00000","2021","브라질","TV 드라마"
"자국과의 정치?외교적 관계로 인해","4","3.50000","4.10000","0.00000","8.90000","3.40000","2.90000","0.00000","2021","브라질","TV 드라마"
"기타","1","1.80000","1.00000","0.00000","0.00000","3.40000","0.00000","6.70000","2021","브라질","TV 드라마"
"없음","19","15.00000","23.50000","31.90000","17.90000","8.60000","20.00000","20.00000","2021","브라질","TV 드라마"
"한국어가 어렵고 생소함","21","15.10000","27.60000","43.80000","17.30000","13.10000","16.00000","30.00000","2021","브라질","예능"
"방송용 자막이 너무 많아서","8","9.70000","6.90000","6.30000","13.50000","9.80000","0.00000","0.00000","2021","브라질","예능"
"자막?더빙 통한 시청 불편함","7","7.50000","6.90000","3.10000","5.80000","8.20000","8.00000","20.00000","2021","브라질","예능"
"지속적으로 진행되는 콘텐츠가 적음","7","3.20000","11.50000","0.00000","9.60000","9.80000","4.00000","10.00000","2021","브라질","예능"
"한국적인 색채가 강해서","7","7.50000","5.70000","0.00000","5.80000","14.80000","0.00000","0.00000","2021","브라질","예능"
"짜임새 있는 포맷이 아닌 즉흥적임","6","8.60000","2.30000","0.00000","7.70000","8.20000","4.00000","0.00000","2021","브라질","예능"
"나오는 사람들이 반복적으로 출연해서","6","7.50000","3.40000","0.00000","11.50000","3.30000","8.00000","0.00000","2021","브라질","예능"
"게스트 토크 의존 포맷이 많음","6","7.50000","3.40000","9.40000","3.80000","3.30000","12.00000","0.00000","2021","브라질","예능"
"매력적인 스타의 미출연","5","7.50000","2.30000","6.30000","1.90000","8.20000","4.00000","0.00000","2021","브라질","예능"
"한국식 유머코드가 맞지 않음","4","6.50000","2.30000","3.10000","5.80000","4.90000","4.00000","0.00000","2021","브라질","예능"
"자국과의 정치?외교적 관계로 인해","3","1.10000","5.70000","0.00000","5.80000","1.60000","8.00000","0.00000","2021","브라질","예능"
"없음","20","18.30000","21.80000","28.10000","11.50000","14.80000","32.00000","40.00000","2021","브라질","예능"
"한국어가 어렵고 생소함","19","21.70000","15.80000","25.50000","20.50000","16.40000","13.00000","18.50000","2021","브라질","영화"
"다른 언어?문화로 내용의 이해가 어려움","13","9.80000","15.80000","14.50000","9.60000","13.70000","18.50000","3.70000","2021","브라질","영화"
"자막?더빙 통한 시청 불편함","8","7.00000","9.40000","3.60000","8.20000","12.30000","9.30000","3.70000","2021","브라질","영화"
"비용이 많이 듦","6","4.90000","7.90000","3.60000","12.30000","4.10000","1.90000","11.10000","2021","브라질","영화"
"이질적인 배우의 외모","6","8.40000","2.90000","5.50000","6.80000","2.70000","9.30000","3.70000","2021","브라질","영화"
"스토리의 짜임새가 떨어짐","5","4.90000","4.30000","3.60000","6.80000","4.10000","5.60000","0.00000","2021","브라질","영화"
"소재,스토리,장르 등이 진부?획일적","4","3.50000","5.00000","3.60000","5.50000","4.10000","5.60000","0.00000","2021","브라질","영화"
"한국 배우?관계자의 부적절한 언행","4","3.50000","4.30000","0.00000","1.40000","6.80000","7.40000","3.70000","2021","브라질","영화"
"자국과의 정치?외교적 관계로 인해","3","4.90000","0.00000","1.80000","2.70000","4.10000","1.90000","0.00000","2021","브라질","영화"
"작품성?예술적 가치가 떨어짐","3","0.70000","4.30000","1.80000","1.40000","4.10000","1.90000","3.70000","2021","브라질","영화"
"기타","2","0.70000","2.90000","1.80000","0.00000","2.70000","1.90000","3.70000","2021","브라질","영화"
"없음","29","30.10000","27.30000","34.50000","24.70000","24.70000","24.10000","48.10000","2021","브라질","영화"
"한국어 가사가 어렵고 생소함","19","13.80000","23.40000","22.90000","19.00000","16.90000","17.10000","8.30000","2021","브라질","음악"
"대중적이지 않음","12","13.10000","10.60000","16.90000","8.90000","12.30000","8.60000","8.30000","2021","브라질","음악"
"주위 반응이 좋지 않아서","9","6.90000","12.10000","6.00000","10.10000","7.70000","20.00000","8.30000","2021","브라질","음악"
"획일적인 음악 장르","7","10.30000","3.50000","3.60000","10.10000","7.70000","8.60000","4.20000","2021","브라질","음악"
"예술적 가치가 떨어짐","6","5.50000","5.70000","0.00000","10.10000","7.70000","5.70000","4.20000","2021","브라질","음악"
"한국 가수?관계자의 부적절한 언행","5","5.50000","3.50000","3.60000","3.80000","3.10000","8.60000","8.30000","2021","브라질","음악"
"이질적인 가수의 외모","3","2.80000","2.80000","2.40000","2.50000","3.10000","2.90000","4.20000","2021","브라질","음악"
"자국과의 정치?외교적 관계로 인해","2","3.40000","1.40000","0.00000","3.80000","6.20000","0.00000","0.00000","2021","브라질","음악"
"자국 문화 보호 차원","2","2.80000","2.10000","1.20000","3.80000","1.50000","2.90000","4.20000","2021","브라질","음악"
"자국 사회?도덕적 가치에 반하는 내용 포함","2","2.10000","1.40000","1.20000","1.30000","3.10000","2.90000","0.00000","2021","브라질","음악"
"기타","4","3.40000","5.00000","7.20000","3.80000","1.50000","2.90000","4.20000","2021","브라질","음악"
"없음","29","30.30000","28.40000","34.90000","22.80000","29.20000","20.00000","45.80000","2021","브라질","음악"
"한국어가 어렵고 생소함","18","17.30000","19.20000","18.30000","12.70000","21.40000","27.00000","5.90000","2021","브라질","애니메이션"
"자막?더빙 통한 시청 불편함","10","11.00000","9.20000","13.30000","9.50000","11.40000","2.70000","11.80000","2021","브라질","애니메이션"
"지나치게 상업적이라서","7","7.90000","5.80000","6.70000","11.10000","4.30000","8.10000","0.00000","2021","브라질","애니메이션"
"자국에 비해 특별하지 않음","6","5.50000","5.80000","5.00000","11.10000","1.40000","5.40000","5.90000","2021","브라질","애니메이션"
"자국과의 정치?외교적 관계로 인해","5","6.30000","3.30000","3.30000","7.90000","5.70000","2.70000","0.00000","2021","브라질","애니메이션"
"한국적인 색채가 강해서","5","3.10000","6.70000","5.00000","4.80000","5.70000","5.40000","0.00000","2021","브라질","애니메이션"
"자국 문화 정서와 맞지 않음","4","4.70000","3.30000","1.70000","4.80000","5.70000","2.70000","5.90000","2021","브라질","애니메이션"
"캐릭터가 마음에 들지 않음","4","3.10000","4.20000","5.00000","3.20000","1.40000","8.10000","0.00000","2021","브라질","애니메이션"
"소재,스토리,장르 등이 진부?획일적","3","3.90000","2.50000","1.70000","3.20000","4.30000","5.40000","0.00000","2021","브라질","애니메이션"
"교육적이지 않아서","3","3.10000","2.50000","0.00000","4.80000","4.30000","2.70000","0.00000","2021","브라질","애니메이션"
"기타","3","2.40000","3.30000","3.30000","1.60000","1.40000","2.70000","11.80000","2021","브라질","애니메이션"
"없음","33","31.50000","34.20000","36.70000","25.40000","32.90000","27.00000","58.80000","2021","브라질","애니메이션"
"자국어로의 번역 미흡","18","19.50000","16.20000","16.10000","25.50000","4.20000","29.60000","25.00000","2021","브라질","출판물"
"다른 언어?문화로 내용의 이해가 어려움","14","12.60000","14.90000","12.90000","17.00000","8.30000","18.50000","12.50000","2021","브라질","출판물"
"비용이 많이 듦","12","11.50000","12.20000","9.70000","12.80000","16.70000","7.40000","0.00000","2021","브라질","출판물"
"한국적인 색채가 강해서","10","14.90000","4.10000","12.90000","8.50000","10.40000","7.40000","12.50000","2021","브라질","출판물"
"선정적?폭력적 내용","6","3.40000","9.50000","0.00000","4.30000","12.50000","3.70000","12.50000","2021","브라질","출판물"
"소재,장르 등이 진부?획일적","5","3.40000","6.80000","3.20000","2.10000","8.30000","7.40000","0.00000","2021","브라질","출판물"
"자국과의 정치?외교적 관계로 인해","5","4.60000","5.40000","3.20000","2.10000","8.30000","7.40000","0.00000","2021","브라질","출판물"
"스토리?작화가 마음에 들지 않음","4","5.70000","2.70000","3.20000","2.10000","6.30000","7.40000","0.00000","2021","브라질","출판물"
"캐릭터가 마음에 들지 않음","4","4.60000","2.70000","6.50000","2.10000","6.30000","0.00000","0.00000","2021","브라질","출판물"
"기타","1","0.00000","2.70000","0.00000","0.00000","2.10000","0.00000","12.50000","2021","브라질","출판물"
"없음","21","19.50000","23.00000","32.30000","23.40000","16.70000","11.10000","25.00000","2021","브라질","출판물"
